evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
133,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2500000000,0.2500000000,0.3000000000,2.5000000000,0.8000000000,101,111,102,110,101,113
134,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3500000000,0.4000000000,0.3000000000,2.5000000000,0.5000000000,103,112,100,111,101,110
135,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.3000000000,0.3000000000,2.5000000000,0.7000000000,104,110,100,110,103,113
136,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,13070.1379200000,9642.9648380000,0.2500000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,104,110,101,110,104,112
137,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.9000000000,103,112,100,111,104,113
138,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,9494.0161020000,9494.0161020000,0.3250000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,101,110,102,112,104,113
139,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10338.3435200000,9494.0161020000,0.3500000000,0.3500000000,0.3000000000,2.5000000000,0.6000000000,103,112,103,111,104,112
140,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,12279.7761000000,9494.0161020000,0.3500000000,0.4000000000,0.3000000000,2.5000000000,0.5000000000,103,110,100,112,104,113
141,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9494.0161020000,0.3000000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,100,110,102,113,104,113
142,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,9416.1504540000,9416.1504540000,0.2750000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,103,112,103,113,104,113
143,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9416.1504540000,0.2750000000,0.4000000000,0.3000000000,2.5000000000,0.5000000000,103,113,102,113,103,113
144,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9416.1504540000,0.2750000000,0.4000000000,0.3000000000,2.5000000000,0.7000000000,103,113,104,113,104,113
145,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9416.1504540000,0.3000000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,102,112,104,113,104,113
146,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,12915.3155920000,9416.1504540000,0.3000000000,0.4000000000,0.3000000000,2.5000000000,0.5000000000,103,110,104,113,104,111
147,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,13743.5763300000,9416.1504540000,0.3250000000,0.3500000000,0.3000000000,2.5000000000,0.6000000000,104,110,102,113,104,111
148,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,11308.9634340000,9416.1504540000,0.3250000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,104,111,103,113,104,113
149,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9416.1504540000,0.2750000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,101,113,102,112,104,113
150,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9416.1504540000,0.2250000000,0.3000000000,0.3000000000,2.5000000000,0.7000000000,103,112,102,113,103,112
151,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10555.2905920000,9416.1504540000,0.3000000000,0.4000000000,0.3000000000,2.5000000000,0.5000000000,103,112,104,113,104,111
152,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10635.3375180000,9416.1504540000,0.2250000000,0.4000000000,0.3000000000,2.5000000000,0.7000000000,104,112,104,113,104,111
153,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9416.1504540000,0.2250000000,0.4000000000,0.3000000000,2.5000000000,0.7000000000,101,112,104,112,102,113
154,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9416.1504540000,0.2750000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,104,111,101,111,102,111
155,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9416.1504540000,0.2750000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,102,110,104,111,102,113
156,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10197.6921380000,9416.1504540000,0.2750000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,104,113,104,112,103,111
157,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,8963.3366220000,8963.3366220000,0.2250000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,102,111,102,112,104,113
158,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,9982.8970380000,8963.3366220000,0.2250000000,0.4000000000,0.3000000000,2.5000000000,0.5000000000,103,111,101,113,104,113
159,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,8963.3366220000,0.2250000000,0.4000000000,0.3000000000,2.5000000000,0.7000000000,101,113,102,113,104,111
160,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,8963.3366220000,0.2500000000,0.3000000000,0.3000000000,2.5000000000,0.7000000000,100,113,103,112,104,111
