evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
379,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4000000000,3.0000000000,0.5000000000,100,113,104,113,104,110
380,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.9000000000,101,111,104,113,103,112
381,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16926.0916680000,12434.6150000000,0.6000000000,0.6000000000,0.4500000000,3.0000000000,0.8000000000,103,110,104,113,104,110
382,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.7000000000,104,110,104,113,100,111
383,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.6000000000,102,111,104,111,102,110
384,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,15169.1242400000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.8000000000,104,111,102,111,104,112
385,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4000000000,3.0000000000,0.7000000000,102,112,104,112,103,113
386,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.5500000000,0.3000000000,2.5000000000,0.8000000000,104,112,104,113,100,113
387,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4500000000,2.5000000000,0.9000000000,104,112,102,111,103,113
388,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3000000000,2.5000000000,0.8000000000,104,113,104,111,100,110
389,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14371.2410100000,12434.6150000000,0.5500000000,0.6000000000,0.5000000000,3.0000000000,0.9000000000,103,113,103,112,104,110
390,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14082.3274900000,12434.6150000000,0.5500000000,0.6000000000,0.4500000000,3.5000000000,0.6000000000,101,110,101,112,102,110
391,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.3500000000,2.5000000000,0.9000000000,103,111,104,113,101,112
392,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4000000000,3.0000000000,0.8000000000,102,110,102,113,100,113
393,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.4500000000,3.5000000000,0.7000000000,100,110,101,113,104,113
394,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3500000000,3.5000000000,0.9000000000,102,113,102,111,104,113
395,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.9000000000,101,111,101,111,103,113
396,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.7000000000,102,113,101,113,104,113
397,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.5500000000,2.5000000000,0.8000000000,103,113,101,112,100,110
398,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.6000000000,102,110,104,113,101,110
399,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,15617.5049500000,12434.6150000000,0.6000000000,0.6000000000,0.5500000000,3.5000000000,0.7000000000,101,110,103,112,104,111
400,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3000000000,3.5000000000,0.5000000000,104,110,101,113,100,110
401,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16277.4022360000,12434.6150000000,0.6000000000,0.6000000000,0.4500000000,3.5000000000,0.9000000000,103,110,104,113,101,111
402,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,17798.3178450000,12434.6150000000,0.5750000000,0.6000000000,0.4500000000,3.5000000000,0.8000000000,104,110,102,111,102,110
403,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.7000000000,103,110,101,112,101,113
404,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.5500000000,0.5000000000,3.5000000000,0.5000000000,100,113,101,113,100,113
405,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.5500000000,2.5000000000,0.6000000000,101,110,104,113,102,113
406,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13340.4892560000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.9000000000,103,113,104,113,104,112
407,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4500000000,2.5000000000,0.8000000000,104,112,103,112,100,112
408,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.5000000000,102,113,104,113,103,110
409,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12493.4768000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.7000000000,102,111,104,113,102,111
410,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.9000000000,100,110,103,112,103,112
411,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.4000000000,2.5000000000,0.6000000000,104,113,104,113,104,112
412,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3000000000,2.5000000000,0.5000000000,101,110,104,113,104,110
413,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3500000000,3.0000000000,0.8000000000,100,112,101,112,103,111
414,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.8000000000,103,110,104,112,101,111
415,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4500000000,3.0000000000,0.5000000000,100,113,104,112,103,111
416,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.5000000000,2.5000000000,0.5000000000,101,110,104,111,102,110
417,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.3000000000,3.5000000000,0.6000000000,101,113,102,113,101,110
418,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.6000000000,103,110,104,113,100,110
